query,query_length,subdomain_length,entropy,digit_ratio,unique_char_ratio,label,tunnel_type
9467014914275372f737a605d624e8e5a2.bot.hackbiji.top,51,34,3.642774150698465,0.8235294117647058,0.4117647058823529,tunnel,dnscat2
cc6001cccdc5d89bba422206ac91aeffba.bot.hackbiji.top,51,34,3.560517342400527,0.4411764705882353,0.4117647058823529,tunnel,dnscat2
6a61017c94e5c9740b81dc087ffdcc71e9.bot.hackbiji.top,51,34,3.6427741506984646,0.6176470588235294,0.4117647058823529,tunnel,dnscat2
d65d017c94b6203aa70558088046383f66.bot.hackbiji.top,51,34,3.6542553132150286,0.7941176470588235,0.4411764705882353,tunnel,dnscat2
ee2f01491413216918e14e05d7582834c5.bot.hackbiji.top,51,34,3.5646852674027705,0.7941176470588235,0.4117647058823529,tunnel,dnscat2
d65d017c94b6203aa70558088046383f66.bot.hackbiji.top,51,34,3.6542553132150286,0.7941176470588235,0.4411764705882353,tunnel,dnscat2
961b01cccd3a196615b75c06ad3a70bdb7.bot.hackbiji.top,51,34,3.4104172527605203,0.5882352941176471,0.3235294117647059,tunnel,dnscat2
ee2f01491413216918e14e05d7582834c5.bot.hackbiji.top,51,34,3.5646852674027705,0.7941176470588235,0.4117647058823529,tunnel,dnscat2
961b01cccd3a196615b75c06ad3a70bdb7.bot.hackbiji.top,51,34,3.4104172527605203,0.5882352941176471,0.3235294117647059,tunnel,dnscat2
af3c017c947c36f57f5bdd0881c84e2774.bot.hackbiji.top,51,34,3.7970421653407156,0.6470588235294118,0.47058823529411764,tunnel,dnscat2
af3c017c947c36f57f5bdd0881c84e2774.bot.hackbiji.top,51,34,3.7970421653407156,0.6470588235294118,0.47058823529411764,tunnel,dnscat2
76d5014914b25c6c4d123805d89c9d9d34.bot.hackbiji.top,51,34,3.561748047693657,0.7352941176470589,0.38235294117647056,tunnel,dnscat2
f8f601cccdc6a336e7e20706ae8412c366.bot.hackbiji.top,51,34,3.5173429005075705,0.6176470588235294,0.38235294117647056,tunnel,dnscat2
76d5014914b25c6c4d123805d89c9d9d34.bot.hackbiji.top,51,34,3.561748047693657,0.7352941176470589,0.38235294117647056,tunnel,dnscat2
f8f601cccdc6a336e7e20706ae8412c366.bot.hackbiji.top,51,34,3.5173429005075705,0.6176470588235294,0.38235294117647056,tunnel,dnscat2
f91e01cccd853311df51fa06aa8700f7c1.bot.hackbiji.top,51,34,3.491443355765328,0.5882352941176471,0.38235294117647056,tunnel,dnscat2
702f01491431402692224305d493b6b0be.bot.hackbiji.top,51,34,3.4448607403102125,0.8235294117647058,0.38235294117647056,tunnel,dnscat2
c2d7017c94bf4b0c6a2cc108820dbe037e.bot.hackbiji.top,51,34,3.69087626903375,0.5882352941176471,0.4411764705882353,tunnel,dnscat2
b65a0149140c3de715f48a05d9d3a15d33.bot.hackbiji.top,51,34,3.6679139440006217,0.6764705882352942,0.4411764705882353,tunnel,dnscat2
c2d7017c94bf4b0c6a2cc108820dbe037e.bot.hackbiji.top,51,34,3.69087626903375,0.5882352941176471,0.4411764705882353,tunnel,dnscat2
b65a0149140c3de715f48a05d9d3a15d33.bot.hackbiji.top,51,34,3.6679139440006217,0.6764705882352942,0.4411764705882353,tunnel,dnscat2
fd6901cccdf3dc1c015fc206af5eaeb933.bot.hackbiji.top,51,34,3.5424826938097276,0.47058823529411764,0.38235294117647056,tunnel,dnscat2
fd6901cccdf3dc1c015fc206af5eaeb933.bot.hackbiji.top,51,34,3.5424826938097276,0.47058823529411764,0.38235294117647056,tunnel,dnscat2
818e017c9409128ea460590883e48888e7.bot.hackbiji.top,51,34,3.2994043847953036,0.8235294117647058,0.38235294117647056,tunnel,dnscat2
fedd0149144351134e8d4d05da8419de84.bot.hackbiji.top,51,34,3.19685475485346,0.6764705882352942,0.3235294117647059,tunnel,dnscat2
818e017c9409128ea460590883e48888e7.bot.hackbiji.top,51,34,3.2994043847953036,0.8235294117647058,0.38235294117647056,tunnel,dnscat2
fedd0149144351134e8d4d05da8419de84.bot.hackbiji.top,51,34,3.19685475485346,0.6764705882352942,0.3235294117647059,tunnel,dnscat2
7f2f01cccda910d193156606b0e700cef6.bot.hackbiji.top,51,34,3.550266885177092,0.6176470588235294,0.4117647058823529,tunnel,dnscat2
7f2f01cccda910d193156606b0e700cef6.bot.hackbiji.top,51,34,3.550266885177092,0.6176470588235294,0.4117647058823529,tunnel,dnscat2
af38017c94e889dbb1bf6108849040937d.bot.hackbiji.top,51,34,3.6205715771054217,0.7058823529411765,0.4117647058823529,tunnel,dnscat2
af38017c94e889dbb1bf6108849040937d.bot.hackbiji.top,51,34,3.6205715771054217,0.7058823529411765,0.4117647058823529,tunnel,dnscat2
efa50149149d0bdb074e5405dbc770f15a.bot.hackbiji.top,51,34,3.480721944688849,0.6176470588235294,0.35294117647058826,tunnel,dnscat2
4bb501cccd951ba174119406b1b48468fb.bot.hackbiji.top,51,34,3.3996958416840406,0.6470588235294118,0.38235294117647056,tunnel,dnscat2
4bb501cccd951ba174119406b1b48468fb.bot.hackbiji.top,51,34,3.3996958416840406,0.6470588235294118,0.38235294117647056,tunnel,dnscat2
efa50149149d0bdb074e5405dbc770f15a.bot.hackbiji.top,51,34,3.480721944688849,0.6176470588235294,0.35294117647058826,tunnel,dnscat2
ddcf017c94fabd1fb576b608856e6fc2b0.bot.hackbiji.top,51,34,3.7267374734123866,0.5294117647058824,0.4411764705882353,tunnel,dnscat2
ca520149142c9fe7a68bcd05dc5c63a469.bot.hackbiji.top,51,34,3.811460547566394,0.6176470588235294,0.47058823529411764,tunnel,dnscat2
9bf401cccdd251cd5047e406b2837703ce.bot.hackbiji.top,51,34,3.7382186359289507,0.6176470588235294,0.4411764705882353,tunnel,dnscat2
9bf401cccdd251cd5047e406b2837703ce.bot.hackbiji.top,51,34,3.7382186359289507,0.6176470588235294,0.4411764705882353,tunnel,dnscat2
ca520149142c9fe7a68bcd05dc5c63a469.bot.hackbiji.top,51,34,3.811460547566394,0.6176470588235294,0.47058823529411764,tunnel,dnscat2
600d017c94d41bc5222dae0886f0b22973.bot.hackbiji.top,51,34,3.7941049456316014,0.7058823529411765,0.47058823529411764,tunnel,dnscat2
600d017c94d41bc5222dae0886f0b22973.bot.hackbiji.top,51,34,3.7941049456316014,0.7058823529411765,0.47058823529411764,tunnel,dnscat2
0a54014914bbcc4ec0e45e05dd730f4b75.bot.hackbiji.top,51,34,3.4585193710958055,0.6176470588235294,0.38235294117647056,tunnel,dnscat2
0a54014914bbcc4ec0e45e05dd730f4b75.bot.hackbiji.top,51,34,3.4585193710958055,0.6176470588235294,0.38235294117647056,tunnel,dnscat2
317801cccddf8340c3a3f306b3a66aca1f.bot.hackbiji.top,51,34,3.3774932680909977,0.5588235294117647,0.35294117647058826,tunnel,dnscat2
317801cccddf8340c3a3f306b3a66aca1f.bot.hackbiji.top,51,34,3.3774932680909977,0.5588235294117647,0.35294117647058826,tunnel,dnscat2
c87b017c9456eb566cf0fb0887f4656a8c.bot.hackbiji.top,51,34,3.51734290050757,0.6470588235294118,0.38235294117647056,tunnel,dnscat2
c87b017c9456eb566cf0fb0887f4656a8c.bot.hackbiji.top,51,34,3.51734290050757,0.6470588235294118,0.38235294117647056,tunnel,dnscat2
bb920149143a32d90c1f1105de5426ec3e.bot.hackbiji.top,51,34,3.671610915149821,0.6764705882352942,0.4117647058823529,tunnel,dnscat2
faec01cccd732baa4b555c06b49f79708e.bot.hackbiji.top,51,34,3.811460547566394,0.5294117647058824,0.47058823529411764,tunnel,dnscat2
bb920149143a32d90c1f1105de5426ec3e.bot.hackbiji.top,51,34,3.671610915149821,0.6764705882352942,0.4117647058823529,tunnel,dnscat2
faec01cccd732baa4b555c06b49f79708e.bot.hackbiji.top,51,34,3.811460547566394,0.5294117647058824,0.47058823529411764,tunnel,dnscat2
ffa7017c948d79938b2c500888620afae7.bot.hackbiji.top,51,34,3.73821863592895,0.6764705882352942,0.47058823529411764,tunnel,dnscat2
ffa7017c948d79938b2c500888620afae7.bot.hackbiji.top,51,34,3.73821863592895,0.6764705882352942,0.47058823529411764,tunnel,dnscat2
55c40149141eaeb04b501405dfecd6e2cf.bot.hackbiji.top,51,34,3.488506136056214,0.5882352941176471,0.38235294117647056,tunnel,dnscat2
31b701cccd99830648d6b906b5e7bf3833.bot.hackbiji.top,51,34,3.6349899593311,0.6764705882352942,0.4117647058823529,tunnel,dnscat2
31b701cccd99830648d6b906b5e7bf3833.bot.hackbiji.top,51,34,3.6349899593311,0.6764705882352942,0.4117647058823529,tunnel,dnscat2
55c40149141eaeb04b501405dfecd6e2cf.bot.hackbiji.top,51,34,3.488506136056214,0.5882352941176471,0.38235294117647056,tunnel,dnscat2
fcc6017c94d76158db4a1d0889136e0e4c.bot.hackbiji.top,51,34,3.741155855638065,0.6470588235294118,0.4411764705882353,tunnel,dnscat2
fcc6017c94d76158db4a1d0889136e0e4c.bot.hackbiji.top,51,34,3.741155855638065,0.6470588235294118,0.4411764705882353,tunnel,dnscat2
a15201491448920513de2005e06f2bea46.bot.hackbiji.top,51,34,3.5839506212866996,0.7647058823529411,0.4117647058823529,tunnel,dnscat2
b3c301cccdd74c8ef8e21206b6b21c881a.bot.hackbiji.top,51,34,3.586887840995814,0.5588235294117647,0.4117647058823529,tunnel,dnscat2
ddcf017c94fabd1fb576b608856e6fc2b0.bot.hackbiji.top,51,34,3.7267374734123866,0.5294117647058824,0.4411764705882353,tunnel,dnscat2
a15201491448920513de2005e06f2bea46.bot.hackbiji.top,51,34,3.5839506212866996,0.7647058823529411,0.4117647058823529,tunnel,dnscat2
8079017c946fbd80588007088ae00b192b.bot.hackbiji.top,51,34,3.4470382085792406,0.7647058823529411,0.4411764705882353,tunnel,dnscat2
b3c301cccdd74c8ef8e21206b6b21c881a.bot.hackbiji.top,51,34,3.586887840995814,0.5588235294117647,0.4117647058823529,tunnel,dnscat2
8079017c946fbd80588007088ae00b192b.bot.hackbiji.top,51,34,3.4470382085792406,0.7647058823529411,0.4411764705882353,tunnel,dnscat2
ddd2014914fd08752a06de05e1b52ee07d.bot.hackbiji.top,51,34,3.51734290050757,0.6176470588235294,0.4117647058823529,tunnel,dnscat2
b9fe01cccdb8c0aa9d68be06b7810c81c3.bot.hackbiji.top,51,34,3.4914433557653277,0.5,0.38235294117647056,tunnel,dnscat2
ddd2014914fd08752a06de05e1b52ee07d.bot.hackbiji.top,51,34,3.51734290050757,0.6176470588235294,0.4117647058823529,tunnel,dnscat2
b9fe01cccdb8c0aa9d68be06b7810c81c3.bot.hackbiji.top,51,34,3.4914433557653277,0.5,0.38235294117647056,tunnel,dnscat2
ab18017c941f60e412ec63088b5272cc2e.bot.hackbiji.top,51,34,3.7267374734123866,0.6764705882352942,0.4411764705882353,tunnel,dnscat2
ab18017c941f60e412ec63088b5272cc2e.bot.hackbiji.top,51,34,3.7267374734123866,0.6764705882352942,0.4411764705882353,tunnel,dnscat2
e05c0149144357cb30ad3f05e2490a8fca.bot.hackbiji.top,51,34,3.7160160623359078,0.6470588235294118,0.4411764705882353,tunnel,dnscat2
d0a001cccd9fa77ab7d6b006b8a612f605.bot.hackbiji.top,51,34,3.483659164397963,0.5588235294117647,0.38235294117647056,tunnel,dnscat2
e05c0149144357cb30ad3f05e2490a8fca.bot.hackbiji.top,51,34,3.7160160623359078,0.6470588235294118,0.4411764705882353,tunnel,dnscat2
d0a001cccd9fa77ab7d6b006b8a612f605.bot.hackbiji.top,51,34,3.483659164397963,0.5588235294117647,0.38235294117647056,tunnel,dnscat2
74dd017c9464f90ed8c5d0088ca28dd495.bot.hackbiji.top,51,34,3.528064311584049,0.6470588235294118,0.4117647058823529,tunnel,dnscat2
74dd017c9464f90ed8c5d0088ca28dd495.bot.hackbiji.top,51,34,3.528064311584049,0.6470588235294118,0.4117647058823529,tunnel,dnscat2
0fe9014914a9e64190e7c505e32d6eb212.bot.hackbiji.top,51,34,3.6427741506984646,0.7058823529411765,0.4411764705882353,tunnel,dnscat2
d81e01cccd2020fc6eaa0b06b9c298371b.bot.hackbiji.top,51,34,3.6320527396219857,0.5588235294117647,0.4117647058823529,tunnel,dnscat2
cae9017c94112bac45265a088df7b3560a.bot.hackbiji.top,51,34,3.8810054880546376,0.6470588235294118,0.47058823529411764,tunnel,dnscat2
0fe9014914a9e64190e7c505e32d6eb212.bot.hackbiji.top,51,34,3.6427741506984646,0.7058823529411765,0.4411764705882353,tunnel,dnscat2
d81e01cccd2020fc6eaa0b06b9c298371b.bot.hackbiji.top,51,34,3.6320527396219857,0.5588235294117647,0.4117647058823529,tunnel,dnscat2
cae9017c94112bac45265a088df7b3560a.bot.hackbiji.top,51,34,3.8810054880546376,0.6470588235294118,0.47058823529411764,tunnel,dnscat2
69d7014914829c2153745705e444757593.bot.hackbiji.top,51,34,3.396758621974927,0.9117647058823529,0.38235294117647056,tunnel,dnscat2
69d7014914829c2153745705e444757593.bot.hackbiji.top,51,34,3.396758621974927,0.9117647058823529,0.38235294117647056,tunnel,dnscat2
33c601cccdfb5b0dd0823206bac424c519.bot.hackbiji.top,51,34,3.601306223221492,0.5882352941176471,0.4117647058823529,tunnel,dnscat2
a7e5017c949e5dae993388088e50b0108e.bot.hackbiji.top,51,34,3.452644931677577,0.7058823529411765,0.38235294117647056,tunnel,dnscat2
33c601cccdfb5b0dd0823206bac424c519.bot.hackbiji.top,51,34,3.601306223221492,0.5882352941176471,0.4117647058823529,tunnel,dnscat2
a7e5017c949e5dae993388088e50b0108e.bot.hackbiji.top,51,34,3.452644931677577,0.7058823529411765,0.38235294117647056,tunnel,dnscat2
756c014914093e52122a5305e5b25670ed.bot.hackbiji.top,51,34,3.5868878409958143,0.7941176470588235,0.4117647058823529,tunnel,dnscat2
0c0301cccdf8b914b2b9e406bb83973e98.bot.hackbiji.top,51,34,3.5839506212866996,0.6176470588235294,0.4117647058823529,tunnel,dnscat2
0c0301cccdf8b914b2b9e406bb83973e98.bot.hackbiji.top,51,34,3.5839506212866996,0.6176470588235294,0.4117647058823529,tunnel,dnscat2
375e017c9401a44159dde9088f2fc186d4.bot.hackbiji.top,51,34,3.763358429231108,0.7058823529411765,0.4411764705882353,tunnel,dnscat2
756c014914093e52122a5305e5b25670ed.bot.hackbiji.top,51,34,3.5868878409958143,0.7941176470588235,0.4117647058823529,tunnel,dnscat2
375e017c9401a44159dde9088f2fc186d4.bot.hackbiji.top,51,34,3.763358429231108,0.7058823529411765,0.4411764705882353,tunnel,dnscat2
554c014914bd0faefc852b05e6a834a2e8.bot.hackbiji.top,51,34,3.763358429231108,0.6176470588235294,0.4411764705882353,tunnel,dnscat2
b02101cccdb74e2a59783e06bcefd18687.bot.hackbiji.top,51,34,3.836600340868551,0.5882352941176471,0.47058823529411764,tunnel,dnscat2
e3d1017c947438f1ced3980890b661f376.bot.hackbiji.top,51,34,3.623508796814536,0.7352941176470589,0.38235294117647056,tunnel,dnscat2
b02101cccdb74e2a59783e06bcefd18687.bot.hackbiji.top,51,34,3.836600340868551,0.5882352941176471,0.47058823529411764,tunnel,dnscat2
554c014914bd0faefc852b05e6a834a2e8.bot.hackbiji.top,51,34,3.763358429231108,0.6176470588235294,0.4411764705882353,tunnel,dnscat2
e3d1017c947438f1ced3980890b661f376.bot.hackbiji.top,51,34,3.623508796814536,0.7352941176470589,0.38235294117647056,tunnel,dnscat2
d06a0149144c4745bea50d05e743876adc.bot.hackbiji.top,51,34,3.601306223221492,0.6764705882352942,0.4117647058823529,tunnel,dnscat2
804101cccd9193710987af06bdc65c185c.bot.hackbiji.top,51,34,3.5395454741006134,0.6764705882352942,0.4117647058823529,tunnel,dnscat2
d06a0149144c4745bea50d05e743876adc.bot.hackbiji.top,51,34,3.601306223221492,0.6764705882352942,0.4117647058823529,tunnel,dnscat2
804101cccd9193710987af06bdc65c185c.bot.hackbiji.top,51,34,3.5395454741006134,0.6764705882352942,0.4117647058823529,tunnel,dnscat2
24cd017c94996d61a142df0891c0920037.bot.hackbiji.top,51,34,3.4922031072054125,0.7647058823529411,0.38235294117647056,tunnel,dnscat2
24cd017c94996d61a142df0891c0920037.bot.hackbiji.top,51,34,3.4922031072054125,0.7647058823529411,0.38235294117647056,tunnel,dnscat2
8688014914abec38af0daf05e83cd55fa2.bot.hackbiji.top,51,34,3.738218635928951,0.5882352941176471,0.4411764705882353,tunnel,dnscat2
e10701cccd7bb1b915811106be7ae8e3ea.bot.hackbiji.top,51,34,3.395527916681797,0.5588235294117647,0.38235294117647056,tunnel,dnscat2
2f38017c94155fbc6c50a70892995c6fd5.bot.hackbiji.top,51,34,3.701597680110229,0.7058823529411765,0.4411764705882353,tunnel,dnscat2
2f38017c94155fbc6c50a70892995c6fd5.bot.hackbiji.top,51,34,3.701597680110229,0.7058823529411765,0.4411764705882353,tunnel,dnscat2
8688014914abec38af0daf05e83cd55fa2.bot.hackbiji.top,51,34,3.738218635928951,0.5882352941176471,0.4411764705882353,tunnel,dnscat2
e10701cccd7bb1b915811106be7ae8e3ea.bot.hackbiji.top,51,34,3.395527916681797,0.5588235294117647,0.38235294117647056,tunnel,dnscat2
70c001491472324f1408bc05e96dfee637.bot.hackbiji.top,51,34,3.738218635928951,0.7352941176470589,0.4411764705882353,tunnel,dnscat2
fb6301cccd3a86399824b506bf21110e9f.bot.hackbiji.top,51,34,3.755574237863743,0.6470588235294118,0.4411764705882353,tunnel,dnscat2
fb6301cccd3a86399824b506bf21110e9f.bot.hackbiji.top,51,34,3.755574237863743,0.6470588235294118,0.4411764705882353,tunnel,dnscat2
00dc017c94298f3f21fbe8089353e59d94.bot.hackbiji.top,51,34,3.679395106517186,0.7058823529411765,0.4117647058823529,tunnel,dnscat2
70c001491472324f1408bc05e96dfee637.bot.hackbiji.top,51,34,3.738218635928951,0.7352941176470589,0.4411764705882353,tunnel,dnscat2
00dc017c94298f3f21fbe8089353e59d94.bot.hackbiji.top,51,34,3.679395106517186,0.7058823529411765,0.4117647058823529,tunnel,dnscat2
fded01491474426e30bf7805ea515e96c3.bot.hackbiji.top,51,34,3.844384532235916,0.6764705882352942,0.47058823529411764,tunnel,dnscat2
93ed01cccdd814ddb1a84706c01c87c203.bot.hackbiji.top,51,34,3.5029245182818918,0.5882352941176471,0.4117647058823529,tunnel,dnscat2
f69b017c94d5ae8c8ede230894dc65d5d1.bot.hackbiji.top,51,34,3.8114605475663934,0.5882352941176471,0.47058823529411764,tunnel,dnscat2
93ed01cccdd814ddb1a84706c01c87c203.bot.hackbiji.top,51,34,3.5029245182818918,0.5882352941176471,0.4117647058823529,tunnel,dnscat2
f69b017c94d5ae8c8ede230894dc65d5d1.bot.hackbiji.top,51,34,3.8114605475663934,0.5882352941176471,0.47058823529411764,tunnel,dnscat2
fded01491474426e30bf7805ea515e96c3.bot.hackbiji.top,51,34,3.844384532235916,0.6764705882352942,0.47058823529411764,tunnel,dnscat2
2675014914f64eee02782605eb905fef49.bot.hackbiji.top,51,34,3.4585193710958055,0.7352941176470589,0.35294117647058826,tunnel,dnscat2
2675014914f64eee02782605eb905fef49.bot.hackbiji.top,51,34,3.4585193710958055,0.7352941176470589,0.35294117647058826,tunnel,dnscat2
014a01cccd6ace4ab7399006c1c07c0ce8.bot.hackbiji.top,51,34,3.351593723348755,0.5588235294117647,0.38235294117647056,tunnel,dnscat2
014a01cccd6ace4ab7399006c1c07c0ce8.bot.hackbiji.top,51,34,3.351593723348755,0.5588235294117647,0.38235294117647056,tunnel,dnscat2
411a017c948567d6e3f41308956420a4af.bot.hackbiji.top,51,34,3.738218635928951,0.7647058823529411,0.4411764705882353,tunnel,dnscat2
411a017c948567d6e3f41308956420a4af.bot.hackbiji.top,51,34,3.738218635928951,0.7647058823529411,0.4411764705882353,tunnel,dnscat2
10fd0149146619a267f1c605eced7b53b1.bot.hackbiji.top,51,34,3.7267374734123866,0.6764705882352942,0.4411764705882353,tunnel,dnscat2
515101cccd9cd260597aaf06c2c236ba39.bot.hackbiji.top,51,34,3.5346985024423625,0.6176470588235294,0.38235294117647056,tunnel,dnscat2
10fd0149146619a267f1c605eced7b53b1.bot.hackbiji.top,51,34,3.7267374734123866,0.6764705882352942,0.4411764705882353,tunnel,dnscat2
d2b5017c94b1fb09eb84280896ee250b5a.bot.hackbiji.top,51,34,3.6938134887428644,0.6470588235294118,0.4411764705882353,tunnel,dnscat2
d2b5017c94b1fb09eb84280896ee250b5a.bot.hackbiji.top,51,34,3.6938134887428644,0.6470588235294118,0.4411764705882353,tunnel,dnscat2
515101cccd9cd260597aaf06c2c236ba39.bot.hackbiji.top,51,34,3.5346985024423625,0.6176470588235294,0.38235294117647056,tunnel,dnscat2
0a09014914167eea747c4b05ede943a6cf.bot.hackbiji.top,51,34,3.598369003512378,0.6470588235294118,0.4117647058823529,tunnel,dnscat2
0a09014914167eea747c4b05ede943a6cf.bot.hackbiji.top,51,34,3.598369003512378,0.6470588235294118,0.4117647058823529,tunnel,dnscat2
873401cccd174f0928e25b06c36014c2b1.bot.hackbiji.top,51,34,3.701597680110229,0.7058823529411765,0.4411764705882353,tunnel,dnscat2
a256017c94f7695a4de35c08978b87470e.bot.hackbiji.top,51,34,3.8114605475663934,0.7352941176470589,0.47058823529411764,tunnel,dnscat2
a256017c94f7695a4de35c08978b87470e.bot.hackbiji.top,51,34,3.8114605475663934,0.7352941176470589,0.47058823529411764,tunnel,dnscat2
873401cccd174f0928e25b06c36014c2b1.bot.hackbiji.top,51,34,3.701597680110229,0.7058823529411765,0.4411764705882353,tunnel,dnscat2
265901491496f9d5437df105ee6984b01b.bot.hackbiji.top,51,34,3.6205715771054217,0.7647058823529411,0.4117647058823529,tunnel,dnscat2
265901491496f9d5437df105ee6984b01b.bot.hackbiji.top,51,34,3.6205715771054217,0.7647058823529411,0.4117647058823529,tunnel,dnscat2
fd1301cccdb2fa3741775606c493ae2d54.bot.hackbiji.top,51,34,3.79997938504983,0.6176470588235294,0.4411764705882353,tunnel,dnscat2
da4c017c9460cb546c21110898a6d36093.bot.hackbiji.top,51,34,3.6312929881819005,0.7352941176470589,0.4117647058823529,tunnel,dnscat2
da4c017c9460cb546c21110898a6d36093.bot.hackbiji.top,51,34,3.6312929881819005,0.7352941176470589,0.4117647058823529,tunnel,dnscat2
fd1301cccdb2fa3741775606c493ae2d54.bot.hackbiji.top,51,34,3.79997938504983,0.6176470588235294,0.4411764705882353,tunnel,dnscat2
e5e90149149071cb91fb7005ef85d47cbb.bot.hackbiji.top,51,34,3.469240782172285,0.6470588235294118,0.35294117647058826,tunnel,dnscat2
955601cccd35add530edfd06c54deb000a.bot.hackbiji.top,51,34,3.363074885865319,0.5294117647058824,0.38235294117647056,tunnel,dnscat2
955601cccd35add530edfd06c54deb000a.bot.hackbiji.top,51,34,3.363074885865319,0.5294117647058824,0.38235294117647056,tunnel,dnscat2
e5e90149149071cb91fb7005ef85d47cbb.bot.hackbiji.top,51,34,3.469240782172285,0.6470588235294118,0.35294117647058826,tunnel,dnscat2
7497017c942d76549432040899ccc7ee65.bot.hackbiji.top,51,34,3.4526449316775776,0.7941176470588235,0.38235294117647056,tunnel,dnscat2
7497017c942d76549432040899ccc7ee65.bot.hackbiji.top,51,34,3.4526449316775776,0.7941176470588235,0.38235294117647056,tunnel,dnscat2
3b0a014914682b1e6e858e05f00a766630.bot.hackbiji.top,51,34,3.5761664299193345,0.7647058823529411,0.4117647058823529,tunnel,dnscat2
bdfa01cccd38bb9dc7200206c6dae802f5.bot.hackbiji.top,51,34,3.6542553132150286,0.5,0.4411764705882353,tunnel,dnscat2
3b0a014914682b1e6e858e05f00a766630.bot.hackbiji.top,51,34,3.5761664299193345,0.7647058823529411,0.4117647058823529,tunnel,dnscat2
bdfa01cccd38bb9dc7200206c6dae802f5.bot.hackbiji.top,51,34,3.6542553132150286,0.5,0.4411764705882353,tunnel,dnscat2
2d8a017c941a560ccc7d8a089a95d171e9.bot.hackbiji.top,51,34,3.5280643115840493,0.6470588235294118,0.38235294117647056,tunnel,dnscat2
2d8a017c941a560ccc7d8a089a95d171e9.bot.hackbiji.top,51,34,3.5280643115840493,0.6470588235294118,0.38235294117647056,tunnel,dnscat2
6d8a014914a44b1946b42005f1c734c646.bot.hackbiji.top,51,34,3.5358485029514135,0.7647058823529411,0.4411764705882353,tunnel,dnscat2
ce6501cccdeb61dda8183606c7f0128d6b.bot.hackbiji.top,51,34,3.5366082543914996,0.5588235294117647,0.4117647058823529,tunnel,dnscat2
6d8a014914a44b1946b42005f1c734c646.bot.hackbiji.top,51,34,3.5358485029514135,0.7647058823529411,0.4411764705882353,tunnel,dnscat2
d05f017c94ca2549caa1f8089bacf5e2af.bot.hackbiji.top,51,34,3.620571577105421,0.5294117647058824,0.4117647058823529,tunnel,dnscat2
d05f017c94ca2549caa1f8089bacf5e2af.bot.hackbiji.top,51,34,3.620571577105421,0.5294117647058824,0.4117647058823529,tunnel,dnscat2
ce6501cccdeb61dda8183606c7f0128d6b.bot.hackbiji.top,51,34,3.5366082543914996,0.5588235294117647,0.4117647058823529,tunnel,dnscat2
18430149147cd00d36a29605f2ea26a477.bot.hackbiji.top,51,34,3.741155855638065,0.7647058823529411,0.4411764705882353,tunnel,dnscat2
ac9901cccd90845144ee3306c8539218cb.bot.hackbiji.top,51,34,3.579103649628449,0.6764705882352942,0.4117647058823529,tunnel,dnscat2
6e6a017c944950ff926232089c61201bab.bot.hackbiji.top,51,34,3.7123190911867083,0.7352941176470589,0.4411764705882353,tunnel,dnscat2
6e6a017c944950ff926232089c61201bab.bot.hackbiji.top,51,34,3.7123190911867083,0.7352941176470589,0.4411764705882353,tunnel,dnscat2
18430149147cd00d36a29605f2ea26a477.bot.hackbiji.top,51,34,3.741155855638065,0.7647058823529411,0.4411764705882353,tunnel,dnscat2
8cee014914c4f24573469905f3c6a451df.bot.hackbiji.top,51,34,3.696750708451978,0.7058823529411765,0.4411764705882353,tunnel,dnscat2
f8e401cccd26ce2c6f1fc306c935c450af.bot.hackbiji.top,51,34,3.513645929358371,0.5294117647058824,0.4117647058823529,tunnel,dnscat2
ac9901cccd90845144ee3306c8539218cb.bot.hackbiji.top,51,34,3.579103649628449,0.6764705882352942,0.4117647058823529,tunnel,dnscat2
adb2017c94564d1accd2e7089d06ab9aba.bot.hackbiji.top,51,34,3.6571925329241433,0.5294117647058824,0.4117647058823529,tunnel,dnscat2
f8e401cccd26ce2c6f1fc306c935c450af.bot.hackbiji.top,51,34,3.513645929358371,0.5294117647058824,0.4117647058823529,tunnel,dnscat2
8cee014914c4f24573469905f3c6a451df.bot.hackbiji.top,51,34,3.696750708451978,0.7058823529411765,0.4411764705882353,tunnel,dnscat2
ac32014914e03a8d2ba7c605f496ca7f11.bot.hackbiji.top,51,34,3.844384532235916,0.6470588235294118,0.47058823529411764,tunnel,dnscat2
725301cccdfc70e2426e2d06ca00507a1a.bot.hackbiji.top,51,34,3.480721944688849,0.6176470588235294,0.38235294117647056,tunnel,dnscat2
1402017c946217f1e5aba6089e0b685af2.bot.hackbiji.top,51,34,3.726737473412387,0.7058823529411765,0.4117647058823529,tunnel,dnscat2
ac32014914e03a8d2ba7c605f496ca7f11.bot.hackbiji.top,51,34,3.844384532235916,0.6470588235294118,0.47058823529411764,tunnel,dnscat2
725301cccdfc70e2426e2d06ca00507a1a.bot.hackbiji.top,51,34,3.480721944688849,0.6176470588235294,0.38235294117647056,tunnel,dnscat2
1402017c946217f1e5aba6089e0b685af2.bot.hackbiji.top,51,34,3.726737473412387,0.7058823529411765,0.4117647058823529,tunnel,dnscat2
87da014914e51dad96491505f56f7d9e1a.bot.hackbiji.top,51,34,3.4663035624631706,0.6764705882352942,0.35294117647058826,tunnel,dnscat2
745301cccd3539d086acff06cb95a62c38.bot.hackbiji.top,51,34,3.6823323262263,0.6176470588235294,0.4411764705882353,tunnel,dnscat2
